username,name,category,buy_price,random_multipliers,sell_price,pic
Scon1995,"Android Tablet 10 Inch, 4GB RAM 64GB Storage, Android 10.0, Octa-Core Processor, Tablet with Keyboard, Large Battery, Dual Camera, Wi-Fi, Bluetooth, GPS, Mouse,Tablet Cover,LNMBBS Tablet,Gold",computer,133.84,0.76,101.72,https://m.media-amazon.com/images/I/71QcHsW-dSL._AC_UL640_QL65_.jpg
Eveng1987,"Zulay Original Milk Frother Handheld Foam Maker for Lattes - Whisk Drink Mixer for Coffee, Mini Foamer for Cappuccino, Frappe, Matcha, Hot Chocolate by Milk Boss (Black)",kitchen,13.7,0.95,13.02,https://m.media-amazon.com/images/I/81hTjZrfnvL._AC_UL640_QL65_.jpg
Afts1945,"ULTRA HIGH SPEED MOTOR 19,000 RPM !, Milk Frother, With DOUBLE WHISK and STAND For quick preparation of Coffee foam, Cappuccino And Hot Chocolate (Black)",kitchen,13.38,0.67,8.96,https://m.media-amazon.com/images/I/710+7Gz5nUL._AC_UL640_QL65_.jpg
Sormthe,"Magic Bullet Blender, Small, Silver, 11 Piece Set",kitchen,21.87,0.65,14.22,https://m.media-amazon.com/images/I/71FDSqRpGtL._AC_SX679_.jpg
Emid1936,"COSORI Air Fryer Oven Combo 5.8QT Max Xl Large Cooker (Cookbook with 100 Recipes), One-Touch Screen with 11 Precise Presets and Shake Reminder, Nonstick and Dishwasher-Safe Square Design Basket, Black",kitchen,62.52,0.81,50.64,https://m.media-amazon.com/images/I/71+-9CKmeoL._AC_UL640_QL65_.jpg
Weravinut1948,"COSORI Electric Kettle with Stainless Steel Filter and Inner Lid, 1500W Wide Opening 1.7L Glass Tea Kettle & Hot Water Boiler, LED Indicator Auto Shut-Off & Boil-Dry Protection, BPA Free, Matte Black",kitchen,23.77,0.83,19.73,https://m.media-amazon.com/images/I/71gm-DSxhML._AC_UL640_QL65_.jpg
Fortand,"Zulay Milk Frother for Coffee with Upgraded Titanium Motor - Handheld Frother Whisk, Milk Foamer, Mini Blender and Electric Mixer Coffee Frother for Frappe, Latte, Matcha, No Stand - Silver",kitchen,9.37,0.51,4.78,https://m.media-amazon.com/images/I/71Y2nsBIVcL._AC_UL640_QL65_.jpg
Whichisatur,"Hamilton Beach Personal Blender for Shakes and Smoothies with 14 Oz Travel Cup and Lid, Black (51101AV)",kitchen,17.41,0.63,10.97,https://m.media-amazon.com/images/I/61fbxOe2kiL._AC_UL640_QL65_.jpg
Weenbut,"Instant Pot Duo 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Saut̩, Yogurt Maker, Warmer & Sterilizer, 6 Quart, Stainless Steel/Black",kitchen,53.43,0.83,44.35,https://m.media-amazon.com/images/I/71WtwEvYDOS._AC_UL640_QL65_.jpg
Nescrall,"Black+Decker CM1160B 12-Cup Programmable Coffee Maker, Black/Stainless Steel",kitchen,16.1,0.95,15.3,https://m.media-amazon.com/images/I/71wgaeEkddL._AC_UL640_QL65_.jpg
Oron1999,"Mr. Coffee 2129512, 5-Cup Mini Brew Switch Coffee Maker, Black",kitchen,15.54,0.57,8.86,https://m.media-amazon.com/images/I/41ppcO7H0WL._AC_UL640_QL65_.jpg
Froma1961,"DASH DMW001AQ Mini Maker for Individual Waffles, Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Aqua",kitchen,11.35,0.6,6.81,https://m.media-amazon.com/images/I/71MVAWZYjVL._AC_SX679_.jpg
Farinell,"Ninja AF101 Air Fryer, 4 Qt, Black/gray",kitchen,76.58,0.44,33.7,https://m.media-amazon.com/images/I/71+8uTMDRFL._AC_UL640_QL65_.jpg
Abightly,"Aroma Housewares ARC-914SBD Digital Cool-Touch Rice Grain Cooker and Food Steamer, Stainless, Silver, 4-Cup (Uncooked) / 8-Cup (Cooked)",kitchen,20.99,0.72,15.11,https://m.media-amazon.com/images/I/71JWnktqA8L._AC_UL640_QL65_.jpg
Fambeephyal,"Keurig K-Slim Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, 8 to 12 oz. Brew Sizes, Black",kitchen,59.41,0.96,57.03,https://m.media-amazon.com/images/I/31Z8SGS-RaL._AC_.jpg
Coond1966,"BLACK+DECKER Rice Cooker, 6-cup, White",kitchen,17.99,0.75,13.49,https://m.media-amazon.com/images/I/71STaUI9MaL._AC_UL640_QL65_.jpg
Thaverse,"Ninja BL610 Professional 72 Oz Countertop Blender with 1000-Watt Base and Total Crushing Technology for Smoothies, Ice and Frozen Fruit, Black, 9.5 in L x 7.5 in W x 17 in H",kitchen,53.66,0.94,50.44,https://m.media-amazon.com/images/I/71iD5RyhuaL._AC_UL640_QL65_.jpg
Gribetwouter,"Amazon Basics Stainless Steel Portable Fast, Electric Hot Water Kettle for Tea and Coffee, 1 Liter, Gray & Black",kitchen,13.95,0.46,6.42,https://m.media-amazon.com/images/I/91oiSVwU7OL._AC_UL640_QL65_.jpg
Weravinut1948,"Keurig K-Elite Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, With Iced Coffee Capability, Brushed Slate",kitchen,97.49,0.45,43.87,https://m.media-amazon.com/images/I/81VXacdKaVL._AC_UL640_QL65_.jpg
Milhe1957,"Ninja BL660 Professional Countertop Blender with 1100-Watt Base, 72 Oz Total Crushing Pitcher and (2) 16 Oz Cups for Frozen Drinks and Smoothies, Gray",kitchen,64.12,0.94,60.27,https://m.media-amazon.com/images/I/81wMNCy6zhL._AC_UL640_QL65_.jpg
Dialin,"Oster Belgian Waffle Maker, Stainless Steel (CKSTWF2000) 10 Inch",kitchen,14.82,0.81,12,https://m.media-amazon.com/images/I/71tV+Gw8jyL._AC_UL640_QL65_.jpg
Pernedge71,Cuisinart DBM-8 Supreme Grind Automatic Burr Mill,kitchen,49.3,0.81,39.93,https://m.media-amazon.com/images/I/713VYm+wuGL._AC_UL640_QL65_.jpg
Hisaid1977,"Kitchen Mama Electric Can Opener: Open Your Cans with A Simple Push of Button - No Sharp Edge, Food-Safe and Battery Operated Handheld Can Opener(Red)",kitchen,26.99,0.83,22.4,https://m.media-amazon.com/images/I/71fipvtGJqL._AC_UL640_QL65_.jpg
Nescrall,"Hamilton Beach Juicer Machine, Big Mouth Large 3_ Feed Chute for Whole Fruits and Vegetables, Easy to Clean, Centrifugal Extractor, BPA Free, 800W Motor, Black",kitchen,43.57,0.55,23.96,https://m.media-amazon.com/images/I/61Op1te11rS._AC_UL640_QL65_.jpg
Witionothe,"Hamilton Beach 6-Speed Electric Hand Mixer with Whisk, Traditional Beaters, Snap-On Storage Case, White",kitchen,11.26,1,11.26,https://m.media-amazon.com/images/I/71E-alYfTBL._AC_UL640_QL65_.jpg
Hatmarat,"Victoria 8 Inch Cast Iron Tortilla Press. Tortilla Maker, Flour Tortilla press, Rotis Press, Dough Press, Pataconera Seasoned with Flaxeed Oil, Black -",kitchen,17.55,0.87,15.27,https://m.media-amazon.com/images/I/61DArxCrFWL._AC_UL640_QL65_.jpg
Herch1936,"Cuisinart CCO-50BKN Deluxe Electric Can Opener, Black",kitchen,22.04,0.76,16.75,https://m.media-amazon.com/images/I/619Ay+kC96L._AC_UL640_QL65_.jpg
Befull1953,"Keurig K-Mini Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, 6 to 12 oz. Brew Sizes, Black",kitchen,59.42,0.61,36.25,https://m.media-amazon.com/images/I/71tybZyMkuL._AC_UL640_QL65_.jpg
Infle1979,"Presto 07061 22-inch Electric Griddle With Removable Handles, Black, 22-inch",kitchen,40.45,0.97,39.24,https://m.media-amazon.com/images/I/61hqjITqd5L._AC_UL640_QL65_.jpg
Baccerst1960,"PowerLix Milk Frother Handheld Battery Operated Electric Whisk Beater Foam Maker For Coffee, Latte, Cappuccino, Hot Chocolate, Durable Mini Drink Mixer With Stainless Steel Stand Included (Black)",kitchen,11.92,0.98,11.68,https://m.media-amazon.com/images/I/81jLB8+MnCL._AC_UL640_QL65_.jpg
Hicall,"Cuisinart CPT-122 Compact Plastic 2-Slice Toaster, White",kitchen,24.64,0.61,15.03,https://m.media-amazon.com/images/I/61Jyff1m6UL._AC_UL640_QL65_.jpg
Replignigh1967,"Mr. Coffee Mug Warmer, Home, Office, Black",kitchen,7.52,0.45,3.38,https://m.media-amazon.com/images/I/81Ja08WuPUL._AC_UL640_QL65_.jpg
Prier1950,"Hamilton Beach Breakfast Sandwich Maker, Silver (25475A)",kitchen,21.68,0.5,10.84,https://m.media-amazon.com/images/I/811PVXncQVL._AC_UL640_QL65_.jpg
Famess,"Mueller Juicer Ultra Power, Easy Clean Extractor Press Centrifugal Juicing Machine, Wide 3"" Feed Chute for Whole Fruit Vegetable, Anti-drip, High Quality, Large, Silver",kitchen,62.27,0.86,53.55,https://m.media-amazon.com/images/I/71BX33XW-OS._AC_UL640_QL65_.jpg
Sormthe,"COSORI Air Fryer, 5 Quart Compact Oilless Oven, 30 Recipes, Up to 450_, 9 One-Touch Cooking Functions, Tempered Glass Display, Free Up Counter Space, Suitable for Families of 2_4, Quiet, Dark Grey",kitchen,61.48,0.81,49.8,https://m.media-amazon.com/images/I/618iSlejJhL._AC_UL640_QL65_.jpg
Befull1953,Crock-Pot 7-Quart Oval Manual Slow Cooker | Stainless Steel (SCV700-S-BR),kitchen,18.13,0.54,9.79,https://m.media-amazon.com/images/I/91BB48YfvFL._AC_UL640_QL65_.jpg
Arse1939,"Ninja DZ201 Foodi 8 Quart 6-in-1 DualZone 2-Basket Air Fryer with 2 Independent Frying Baskets, Match Cook & Smart Finish to Roast, Broil, Dehydrate & More for Quick, Easy Meals, Grey",kitchen,102.59,0.67,68.74,https://m.media-amazon.com/images/I/716YzkNcqTL._AC_UL640_QL65_.jpg
Abled1993,"Secura Electric Wine Opener, Automatic Electric Wine Bottle Corkscrew Opener with Foil Cutter, Rechargeable (Stainless Steel)",kitchen,20.69,0.65,13.45,https://m.media-amazon.com/images/I/61nOvBE0qGL._AC_UL640_QL65_.jpg
Acen1949,"Hamilton Beach Dual Breakfast Sandwich Maker with Timer, Silver (25490A)",kitchen,30.26,0.56,16.95,https://m.media-amazon.com/images/I/81ky0potEEL._AC_UL640_QL65_.jpg
Toply1953,"Hamilton Beach Food Processor & Vegetable Chopper for Slicing, Shredding, Mincing, and Puree, 10 Cups - Bowl Scraper, Stainless Steel",kitchen,47.85,0.85,40.67,https://m.media-amazon.com/images/I/81y3HTZHzKL._AC_UL640_QL65_.jpg
Arelithrous,"BELLA 17283 Cooker, Rapid Boiler, Poacher Maker Make up to 7 Large Boiled Eggs, Poaching and Omelete Tray Included, Single Stack, Black",kitchen,10.6,0.89,9.43,https://m.media-amazon.com/images/I/71IHsdiU08S._AC_UL640_QL65_.jpg
Acen1949,"Cuisinart DCC-3200P1 PerfecTemp 14-Cup Programmable Coffeemaker with Glass Carafe, Stainless Steel",kitchen,61.55,0.51,31.39,https://m.media-amazon.com/images/I/81ugZ2peAgL._AC_UL640_QL65_.jpg
Timet1986,"Dash Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with Auto Shut Off Feature - Black",kitchen,14.99,0.53,7.94,https://m.media-amazon.com/images/I/71irBwUC5oL._AC_UL640_QL65_.jpg
Thaverse,"Instant Vortex Plus 10 Quart Air Fryer, Rotisserie and Convection Oven, Air Fry, Roast, Bake, Dehydrate and Warm, 1500W, Stainless Steel and Black",kitchen,77.32,0.82,63.4,https://m.media-amazon.com/images/I/81gZ5WDqAdL._AC_UL640_QL65_.jpg
Infle1979,"HyperChiller by Maxi-Matic Patented Instant Coffee/Beverage Cooler, Ready in One Minute, Reusable for Iced Tea, Wine, Spirits, Alcohol, Juice, 12.5 OZ, Black",kitchen,18.09,0.81,14.65,https://m.media-amazon.com/images/I/91G4dV-289L._AC_UL640_QL65_.jpg
Hicall,"Ninja (BN401) Nutri Pro with Auto-iQ, 1100-Peak-Watt, Personal Blender, Cloud Silver",kitchen,79.02,0.73,57.68,https://m.media-amazon.com/images/I/81zqZV+WSbL._AC_SX679_.jpg
Froma1961,"4-in-1 Kitchen Knife Accessories: 3-Stage Knife Sharpener Helps Repair, Restore, Polish Blades and Cut-Resistant Glove (Black)",kitchen,17.99,0.99,17.81,https://m.media-amazon.com/images/I/61vZCdKXWCL._AC_SX679_.jpg
Garlercurch,"Elite Gourmet by Maxi-Matic ECT-3100 Long Slot Toaster, Reheat, 6 Toast Settings, Defrost, Cancel Functions, Slide Out Crumb Tray, Extra Wide Slots for Bagels Waffles",kitchen,25.35,0.58,14.7,https://m.media-amazon.com/images/I/812yjuDZK3L._AC_UL640_QL65_.jpg
Witionothe,"Mr. Coffee 12-Cup Coffee Maker, Black",kitchen,19.58,1,19.58,https://m.media-amazon.com/images/I/71LB1AbsorL._AC_UL640_QL65_.jpg
Gothys,"Bodum 11571-109 Pour Over Coffee Maker with Permanent Filter, Glass, 34 Ounce, 1 Liter, Cork Band",kitchen,17.84,0.61,10.88,https://m.media-amazon.com/images/I/61GR+XZqvOL._AC_UL640_QL65_.jpg
Theim1959,"Yonanas Classic Original Healthy Dessert Fruit Soft Serve Maker, 200-Watt, Silver",kitchen,37.08,0.75,27.81,https://m.media-amazon.com/images/I/61n8C5ggtmL._AC_SX679_.jpg
Witionothe,"George Foreman 2-Serving Classic Plate Electric Indoor Grill and Panini Press, Black, GRS040B",kitchen,12.72,0.71,9.03,https://m.media-amazon.com/images/I/71CWg2+9OGS._AC_UL640_QL65_.jpg
Sers1952,"NutriChef PKVS Sealer | Automatic Vacuum Air Sealing System Preservation w/Starter Kit | Compact Design | Lab Tested | Dry & Moist Food Modes | Led Indicator Lights, 12"", Silver",kitchen,40.12,0.46,18.46,https://m.media-amazon.com/images/I/7109pcRImqL._AC_UL640_QL65_.jpg
Alinst71,"Hamilton Beach 49976 FlexBrew Trio 2-Way Single Serve Coffee Maker & Full 12c Pot, Compatible with K-Cup Pods or Grounds, Combo, Black",kitchen,62.99,0.72,45.35,https://m.media-amazon.com/images/I/61Fm6-0t5IL._AC_UL640_QL65_.jpg
Twongive,"FoodSaver 8"" and 11"" Vacuum Seal Rolls Multipack, Make Custom-Sized BPA-Free Vacuum Sealer Bags, Multi-Pack, Clear",kitchen,31.45,0.47,14.78,https://m.media-amazon.com/images/I/81z2qplTfdL._SX522_.jpg
Gothys,"Cuisinart Bread Maker, Up To 2lb Loaf, New Compact Automatic",kitchen,64.13,0.67,42.97,https://m.media-amazon.com/images/I/81mlovT4k7L._AC_SX679_.jpg
Poned1946,"Toshiba EM131A5C-BS Microwave Oven with Smart Sensor, Easy Clean Interior, ECO Mode and Sound On/Off, 1.2 Cu Ft, Black Stainless Steel",kitchen,103,0.6,61.8,https://m.media-amazon.com/images/I/61jkxDhI-EL._AC_UY436_QL65_.jpg
Hunitesige,"Aroma Housewares ARC-743-1NGR 6-Cup (Cooked) (3-Cup UNCOOKED) Pot Style Rice Cooker and Food Steamer,Red",kitchen,16.1,0.63,10.14,https://m.media-amazon.com/images/I/71Xm61GKFzL._AC_UL640_QL65_.jpg
Sormthe,"Crock-Pot SCCPVL610-S-A 6-Quart Cook & Carry Programmable Slow Cooker with Digital Timer, Stainless Steel",kitchen,49.3,0.85,41.91,https://m.media-amazon.com/images/I/81-CPV4wwiL._AC_UL640_QL65_.jpg
Mignamem,"Elite Gourmet EDB-302BF Countertop Dual Flat Burner, Electric Hot Burner, Temperature Controls, Power Indicator Lights, Easy to Clean, 1500 Watts (Black)",kitchen,23.17,0.99,22.94,https://m.media-amazon.com/images/I/61WwFWtdyJL._AC_UL640_QL65_.jpg
Bacracks,"Keurig K-Express Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, Black",kitchen,52.76,0.97,51.18,https://m.media-amazon.com/images/I/71eyhTSCThS._AC_UL640_QL65_.jpg
Spoed1983,"Cuisinart Pulp Control Citrus Juicer, 1 Piece, Black/Stainless",kitchen,26.18,0.99,25.92,https://m.media-amazon.com/images/I/51PjKk2b5xL._AC_UL640_QL65_.jpg
Appremuch,OXO Brew Conical Burr Coffee Grinder,kitchen,73.46,0.98,71.99,https://m.media-amazon.com/images/I/71DeUg8G7kS._AC_UL640_QL65_.jpg
Acen1949,"Instant Pot Duo Plus 6 Quart 9-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Saut̩, Yogurt Maker, Warmer & Sterilizer, 15 One-Touch Programs,Stainless Steel/Black",kitchen,39.05,0.5,19.53,https://m.media-amazon.com/images/I/71CzD+eRG3L._AC_UL640_QL65_.jpg
Youb1978,"Ninja CE251 Programmable Brewer, with 12-cup Glass Carafe, Black and Stainless Steel Finish",kitchen,58.19,0.75,43.64,https://m.media-amazon.com/images/I/81+HcYgDo1L._AC_UL640_QL65_.jpg
Oney1977,"Cuisinart WMR-CA Round Classic Waffle Maker, Single, Brushed Stainless",kitchen,22.88,0.78,17.85,https://m.media-amazon.com/images/I/61zrqFGKfNL._AC_UL640_QL65_.jpg
Coond1966,"Chefman Electric Hot Water Pot Urn w/ Auto & Manual Dispense Buttons, Safety Lock, Instant Heating for Coffee & Tea, Auto-Shutoff/Boil Dry Protection, Insulated Stainless Steel, 5.3L/5.6 Qt/30+ Cups",kitchen,49.47,0.91,45.02,https://m.media-amazon.com/images/I/615+oPIow5L._AC_UL640_QL65_.jpg
Sincen,"COSORI Food Dehydrator (50 Recipes) for Jerky Fruit, Meat, Dog Treats, Herbs, and Yogurt, Dryer Machine with Temperature Control, 6 Stainless Steel Trays, ETL Listed, Silver",kitchen,93.62,0.42,39.32,https://m.media-amazon.com/images/I/8166uG9rKBL._AC_UL640_QL65_.jpg
Gribetwouter,"Avalon Bottom Loading Water Cooler Water Dispenser with BioGuard- 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction, Anti-Microbial Coating- UL/Energy Star Approved",kitchen,167.86,0.78,130.93,https://m.media-amazon.com/images/I/711ufzoOcZL._AC_UL640_QL65_.jpg
Seepince,"Ninja BN601 Professional Plus Food Processor, 1000 Peak Watts, 4 Functions for Chopping, Slicing, Purees & Dough with 72-oz. Processor Bowl, 3 Blades, Food Chute & Pusher, Silver",kitchen,66.37,0.61,40.49,https://m.media-amazon.com/images/I/815htcMl20L._AC_UL640_QL65_.jpg
Whypeor37,"Mr. Coffee TM75 Iced Tea Maker, 1 EA, Blue",kitchen,26.94,0.89,23.98,https://m.media-amazon.com/images/I/81FxIY585DL._AC_UL640_QL65_.jpg
Opinsly,"Toshiba EM925A5A-SS Microwave Oven with Sound On/Off ECO Mode and LED Lighting, 0.9 Cu. ft/900W, Stainless Steel",kitchen,80.99,0.73,59.12,https://m.media-amazon.com/images/I/61pALU94wYL._AC_UY436_QL65_.jpg
Thatiand,"Crockpot SCV700-KC Crock Pot, 7 quarts, Charcoal",kitchen,24.49,0.71,17.39,https://m.media-amazon.com/images/I/91Efej53gdL._AC_UL640_QL65_.jpg
Waystand,"Cafe Du Chateau French Press Coffee Maker - Heat Resistant Glass with 4 Level Filtration System, Stainless Steel Housing - Brews Coffee and Tea - Large 34 Oz Carafe Coffee Presser",kitchen,19.45,0.65,12.64,https://m.media-amazon.com/images/I/71DqOlm4sWL._AC_UL640_QL65_.jpg
Beepon,"Ninja CM401 Specialty 10-Cup Coffee Maker, with 4 Brew Styles for Ground Coffee, Built-in Water Reservoir, Fold-Away Frother & Glass Carafe, Black",kitchen,99.64,0.68,67.76,https://m.media-amazon.com/images/I/81Qe6lgkYVL._AC_UL640_QL65_.jpg
Begazy,"COMFEE' Stainless Steel Cordless Electric Kettle. 1500W Fast Boil with LED Light, Auto Shut-Off and Boil-Dry Protection. 1.7 Liter",kitchen,18.29,0.58,10.61,https://m.media-amazon.com/images/I/61urxjK6SbL._AC_UL640_QL65_.jpg
Vaterid77,"Aroma Housewares ARC-363-1NGB 3 Uncooked/6 Cups Cooked Rice Cooker, Steamer, Multicooker, 2-6 cups, Silver",kitchen,13.42,0.98,13.15,https://m.media-amazon.com/images/I/715-gAfdeyL._AC_UL640_QL65_.jpg
Toply1953,"RCA RFR322-B RFR322 3.2 Cu Ft Single Door Compact Mini Fridge Refrigerator, Platinum, Stainless",kitchen,137,0.95,130.15,https://m.media-amazon.com/images/I/71Qo9QmlkYL._AC_UL640_QL65_.jpg
Cattell,"BELLA Classic Rotating Non-Stick Belgian Waffle Maker, Perfect 1"" Thick Waffles, PFOA Free Non Stick Coating & Removeable Drip Tray for Easy Clean Up, Browning Control, Stainless Steel",kitchen,29.72,0.71,21.1,https://m.media-amazon.com/images/I/71RKLNP8LBL._AC_UL640_QL65_.jpg
Malloffe51,"BELLA Electric Ceramic Titanium Skillet, Roast, Fry and Steam, Healthy-Eco Non-stick Coating, Convenient Easy Clean Up, Glass Lid Included, 12"" x 12"", Copper/Black",kitchen,28.71,0.65,18.66,https://m.media-amazon.com/images/I/912zB3VWu+L._AC_UL640_QL65_.jpg
Sherp1995,"BELLA Two Tier Food Steamer, Healthy, Fast Simultaneous Cooking, Stackable Baskets for Vegetables or Meats, Rice/Grains Tray, Auto Shutoff & Boil Dry Protection, 7.4 QT, Black",kitchen,21.08,0.63,13.28,https://m.media-amazon.com/images/I/71B6-TXq6+L._AC_UL640_QL65_.jpg
Herseept,"Instant Vortex 2QT 4-in-1 Air Fryer Oven Combo, (Free App With 90 Recipes), Customizable Smart Cooking Programs, Roast, Toast, Crisp, Reheat, Nonstick and Dishwasher-Safe Basket, White",kitchen,44.1,0.62,27.34,https://m.media-amazon.com/images/I/61rT72igXtL._AC_UL640_QL65_.jpg
Tiquitim,"Aroma Housewares 20 Cup Cooked (10 cup uncooked) Digital Rice Cooker, Slow Cooker, Food Steamer, SS Exterior (ARC-150SB),Black",kitchen,27.94,0.67,18.72,https://m.media-amazon.com/images/I/71gSLKXMcSL._AC_UL640_QL65_.jpg
Gamention,"Ninja SP101 Digital Air Fry Countertop Oven with 8-in-1 Functionality, Flip Up & Away Capability for Storage Space, with Air Fry Basket, Wire Rack & Crumb Tray, Silver",kitchen,106.26,0.96,102.01,https://m.media-amazon.com/images/I/71SRVjaLF1L._AC_UL640_QL65_.jpg
Hunitesige,"FoodSaver Vacuum Sealer Machine with Starter Vacuum Seal Bags & Rolls, Safety Certified, Black - FM2000-FFP",kitchen,54.81,0.64,35.08,https://m.media-amazon.com/images/I/71HNNlG+1yL._AC_UL640_QL65_.jpg
Neques1986,"Oster 2-Slice Toaster with Advanced Toast Technology, Stainless Steel",kitchen,25.49,0.73,18.61,https://m.media-amazon.com/images/I/81ZP258ISCL._AC_UL640_QL65_.jpg
Mact2003,"Cuisinart CPT-180P1 Metal Classic 4-Slice toaster, Brushed Stainless",kitchen,57.12,0.95,54.26,https://m.media-amazon.com/images/I/71t8AKzrInL._AC_UL640_QL65_.jpg
Whiseas,"Elite Gourmet ECT-1027 Cool Touch with 7 Temperature Settings & Extra Wide 1.25"" Toaster, 2 Slices, White",kitchen,17.34,0.41,7.11,https://m.media-amazon.com/images/I/71X44ne7MdL._AC_UL640_QL65_.jpg
Wintelpom45,"GoWISE USA 1700-Watt 5.8-QT 8-in-1 Digital Air Fryer with Recipe Book, Black",kitchen,47.34,0.63,29.82,https://m.media-amazon.com/images/I/413QzyJkOQL._AC_UL640_QL65_.jpg
Sailve90,"Crock Pot Slow Cooker|8 Quart Programmable Slow Cooker with Digital Countdown Timer, Black Stainless Steel - SCCPVFC800-DS",kitchen,47.59,0.94,44.73,https://m.media-amazon.com/images/I/818vBNd81UL._AC_UL640_QL65_.jpg
Uplas1979,"Ninja DZ401 Foodi 10 Quart 6-in-1 DualZone XL 2-Basket Air Fryer with 2 Independent Frying Baskets, Match Cook & Smart Finish to Roast, Broil, Dehydrate & More for Quick, Easy Family-Sized Meals, Grey",kitchen,167.37,0.95,159,https://m.media-amazon.com/images/I/71iy+ZCC7ZL._AC_UL640_QL65_.jpg
Cuble1948,"Toshiba EM131A5C-SS Microwave Oven with Smart Sensor, Easy Clean Interior, ECO Mode and Sound On/Off, 1.2 Cu Ft, Stainless Steel",kitchen,90.1,0.45,40.55,https://m.media-amazon.com/images/I/61GFwwSWD6L._AC_UL640_QL65_.jpg
Yound1999,"COSORI Smart Air Fryer Oven Combo Large 5.8 QT Cooker, Digital Works with Alexa & Google Assistant, Cookbook with 100 recipes",kitchen,80.57,0.88,70.9,https://m.media-amazon.com/images/I/71oqYIfG+WL._AC_UL640_QL65_.jpg
Twongive,"Presto Poplite hot air Popper, 1 Size, White",kitchen,26.02,0.88,22.9,https://m.media-amazon.com/images/I/81CJV-JgG1L._AC_UY436_QL65_.jpg
Sherp1995,"COSORI Speed-Boil Electric Kettle, 1.7L Water Boiler (BPA Free) 1500W Auto Shut-Off&Boil-Dry Protection, LED Indicator Inner Lid & Bottom, Black",kitchen,24.32,0.71,17.27,https://m.media-amazon.com/images/I/71QD9CwpOEL._AC_UL640_QL65_.jpg
Beyea1999,"BLACK+DECKER T4569B 4-Slice Toaster, Bagel Toaster, Black",kitchen,33.79,0.61,20.61,https://m.media-amazon.com/images/I/717LTZxxgXL._AC_UY436_QL65_.jpg
Emid1936,"Keurig K-Cafe Single-Serve K-Cup Coffee Maker, Latte Maker and Cappuccino Maker, Comes with Dishwasher Safe Milk Frother, Coffee Shot Capability, Compatible With all Keurig K-Cup Pods, Dark Charcoal",kitchen,158.7,0.64,101.57,https://m.media-amazon.com/images/I/81e7redWiIL._AC_UL640_QL65_.jpg
Emid1936,"Ecolution Patented Microwave Micro-Pop Popcorn Popper, Borosilicate Glass, 3-in-1 Lid, Dishwasher Safe, BPA Free, 3 Quart Family Size, Red",kitchen,11.68,0.45,5.26,https://m.media-amazon.com/images/I/71ayG3bZ7yL._AC_UL640_QL65_.jpg
Bargeres,"Ninja AG301 Foodi 5-in-1 Indoor Grill with Air Fry, Roast, Bake & Dehydrate, Black/Silver",kitchen,111.94,0.87,97.39,https://m.media-amazon.com/images/I/71himNpCYgL._AC_UL640_QL65_.jpg
